gene,mean_group1,mean_group2,delta_mean,effect_size,pct_group1,pct_group2
SLC15A4,0.057818492895192926,0.044585860013126186,0.01323263288206674,0.10302140540612427,0.18274582560296795,0.16270566727605015
LPGAT1,0.1531788782466613,0.1314523508218717,0.021726527424789588,0.10300316684263254,0.4090909090909105,0.39183424741011874
IRF7,0.1104468733343916,0.0921584262542616,0.01828844708013,0.10284925652702005,0.31261595547309806,0.29920780012187664
EI24,0.16372148959215102,0.1426547091852735,0.02106678040687751,0.10283814751119824,0.43877551020408356,0.44972577696527005
POLR3F,0.07474700535638593,0.059387691354940736,0.01535931400144519,0.10282214519662213,0.22263450834879306,0.2120658135283348
GPR137,0.06514511406386649,0.05131063324403905,0.013834480819827438,0.1027912504178052,0.21614100185528665,0.1937842778793405
ENSG00000258181,0.05356215673907446,0.03979029752704181,0.013771859212032653,0.10272598768545484,0.15120593692022252,0.12918951858622724
ZNF212,0.05909032533187025,0.04594583485258837,0.01314449047928188,0.10269135842859771,0.20129870129870056,0.16026812918951758
ADGRG5,0.020333408892513907,0.012333012475838304,0.008000396416675604,0.1026684183998518,0.06586270871985164,0.03900060938452165
HDAC5,0.044849720895314395,0.03265807475914633,0.012191646136168063,0.1025491318157845,0.13636363636363644,0.11456429006703177
ENSG00000256417,0.0020706330656280847,0.0,0.0020706330656280847,0.10246824870725124,0.0055658627087198514,0.0
H1-10-AS1,0.012746296920013658,0.005286142072583017,0.007460154847430641,0.10245659178095247,0.027829313543599247,0.018281535648994523
WDR75,0.1659921481398772,0.14329190044967693,0.022700247690200265,0.10240454688627722,0.4341372912801503,0.41742839731871195
LARGE2,0.00293451840561586,0.0004841940731150076,0.0024503243325008526,0.10238443200571125,0.010204081632653062,0.0018281535648994518
RRM2B,0.047213890754165745,0.03484706197922793,0.012366828774937819,0.10237622849920941,0.1447124304267161,0.12979890310786038
USP12,0.18418463354965653,0.1604354516513604,0.02374918189829614,0.10217269558907596,0.4805194805194832,0.45825716026813446
ENSG00000289826,0.03845687586965308,0.027427314802790436,0.011029561066862644,0.1021646417735366,0.10946196660482392,0.09750152346130374
ABT1,0.17198655603768623,0.151207015498715,0.020779540538971242,0.10214643695671913,0.48330241187384315,0.4704448507007979
ERV3-1,0.03816730561760384,0.02720124523624617,0.01096606038135767,0.10201479666885879,0.1131725417439705,0.10237659963436889
PHF11,0.344098608174768,0.31478567774366395,0.029312930431104056,0.10197095737951688,0.707792207792202,0.7135892748324334
SNX14,0.15001949731336378,0.1283768309580155,0.021642666355348283,0.10194403858256991,0.39703153988868395,0.38695917123705337
COL4A4,0.002412644377878363,0.00047948096089386503,0.001933163416984498,0.10169534391952609,0.010204081632653062,0.0018281535648994518
BMAL1,0.18852620031478495,0.16298028583882612,0.02554591447595883,0.10166297934410172,0.4359925788497236,0.4491163924436369
APOOL,0.08498493285477657,0.06896742020466902,0.01601751265010755,0.10158790740490786,0.25788497217068523,0.23034734917732913
C8orf44,0.0545356666134256,0.04092183514882926,0.01361383146459634,0.10154421133484152,0.15769944341372893,0.13528336380255868
SCGB3A1,0.002002345060479876,0.0,0.002002345060479876,0.10122340580411686,0.006493506493506493,0.0
ATF7IP,0.43489170856350995,0.3991359514109129,0.035755757152597045,0.10119741077849287,0.7690166975881177,0.7702620353443184
VARS2,0.050918340275719495,0.038414948521514995,0.0125033917542045,0.10119697589270334,0.17439703153988828,0.14198659354052326
ENSG00000290832,0.05127394868037225,0.039166997287304224,0.012106951393068027,0.10118737114156097,0.16697588126159524,0.14625228519195527
PLXND1,0.00427112031673057,0.0012949711801059972,0.002976149136624573,0.1011804214199757,0.015769944341372917,0.005484460694698355
EIF4B,0.7632632397910493,0.7255195844597803,0.037743655331269,0.10113168654101194,0.9146567717996144,0.9335770871420084
SFSWAP,0.35242807584472396,0.3223763107342942,0.030051765110429784,0.10112827525648858,0.7096474953617752,0.7245581962218305
S100A6,1.8548948364683602,1.804439381643628,0.05045545482473224,0.1010608111561488,0.9860853432281828,0.9878123095673607
UBB,1.1602577912142724,1.1155460437740672,0.04471174744020523,0.10103700662907222,0.9666048237476641,0.9609993906155011
ATP5F1E,1.8067770146871593,1.769607934685334,0.037169080001825394,0.10102656797853711,0.9897959183673292,0.9884216940889938
HSBP1L1,0.024304465272765242,0.016017990299827065,0.008286474972938176,0.1009517007248633,0.08441558441558453,0.057282145033516176
MAP3K9-DT,0.005441678227122345,0.0020064691195424765,0.003435209107579869,0.10091300130379798,0.01855287569573284,0.00914076782449726
UPK3BL1,0.011503045307718418,0.006195696370705202,0.005307348937013216,0.10089984862022278,0.040816326530612256,0.02315661182205973
KRTCAP2,0.6797691202886073,0.6440269402515078,0.0357421800370995,0.10087879786655367,0.8831168831168699,0.9043266301036161
LYL1,0.009122186060517203,0.0043884236011493705,0.004733762459367833,0.10087758395970017,0.0333951762523191,0.01584399756246192
ENSG00000254420,0.009595438506615449,0.004621357745972858,0.004974080760642591,0.10084770563846437,0.0333951762523191,0.018890920170627674
KIF26A,0.0037877518774053075,0.00010873293006945643,0.003679018947335851,0.1007687878866558,0.00927643784786642,0.0006093845216331506
SNX10,0.17445547352600202,0.15270605576071805,0.021749417765283968,0.10075022780471804,0.46474953617811,0.4442413162705715
LPL,0.001270619378858205,0.0,0.001270619378858205,0.10064995728810226,0.0055658627087198514,0.0
USP30,0.04667417641748478,0.03491435619093313,0.01175982022655165,0.10050741375716302,0.14007421150278296,0.13528336380255868
NAA80,0.038382413366670004,0.028054137261719223,0.010328276104950782,0.1005023271029026,0.1261595547309835,0.10968921389396662
HSD17B11,0.19002658706750186,0.16607490260676386,0.023951684460738004,0.10048033196211226,0.47402597402597657,0.47105423522243106
SMIM26,0.31157937228813976,0.2846979434738554,0.026881428814284347,0.10046616978286654,0.6688311688311647,0.6989640463132373
MED6,0.20816432601258336,0.18548863221419115,0.02267569379839221,0.10032759805909751,0.5287569573283877,0.5307739183424819
CDKN2AIP,0.13931253180201422,0.11951955022008165,0.019792981581932573,0.1002503102205107,0.38589981447124405,0.37416209628275676
IRAK3,0.024211542243754675,0.015169913476473848,0.009041628767280827,0.10022600543539267,0.0732838589981448,0.05545399146861672
SSBP4,0.4688058676155887,0.4363320141871322,0.03247385342845649,0.10022410707363028,0.7884972170686364,0.800731261425977
MAPK10-AS1,0.0014507644468477593,0.0,0.0014507644468477593,0.10018757186966591,0.0055658627087198514,0.0
FLNB-AS1,0.0016425377902007288,0.0,0.0016425377902007288,0.10010515826163394,0.0055658627087198514,0.0
LFNG,0.05312857319858281,0.04070192794678841,0.012426645251794398,0.10010099356696962,0.1623376623376621,0.15600243753808557
SNHG7,0.18333555180165556,0.15961244596385415,0.023723105837801406,0.10001007042044611,0.4693877551020433,0.4418037781840388
ZNF638,0.3803522003741983,0.3481716916025773,0.032180508771620986,0.09999430987998448,0.7226345083487876,0.7257769652650968
SLC27A2,0.12872812359582592,0.10947045596924046,0.019257667626585456,0.09999016626922139,0.35714285714285765,0.3351614868982338
CDC14B,0.030522645116904282,0.02059173901907405,0.009930906097830233,0.09997187856073675,0.08998144712430439,0.07251675807434484
BAIAP3,0.0042417277681992445,0.0011833604626964602,0.0030583673055027843,0.09993595464247156,0.01298701298701299,0.0042656916514320535
ITGA9-AS1,0.0019851618928424276,0.00025366352396392227,0.0017314983688785054,0.09986279375996443,0.008348794063079777,0.0006093845216331506
CD83,0.1634753317903068,0.13902772066238497,0.02444761112792182,0.09977868887384028,0.37755102040816413,0.3845216331505207
HSPD1,0.7786120469416864,0.7357150292330974,0.042897017708589,0.09972257184082808,0.866419294990711,0.8970140158440181
MUC1,0.0065237154780665605,0.0027260671141583924,0.003797648363908168,0.09964379215817926,0.025046382189239325,0.010359536867763561
FCGBP,0.0036020408165739932,0.001100907417020953,0.00250113339955304,0.09957769123699144,0.013914656771799632,0.004875076173065204
SRP72,0.5791668212851365,0.5454847837032912,0.03368203758184529,0.09957426025528343,0.8562152133580584,0.8677635588056258
DUSP11,0.1614883791350517,0.14090827877921025,0.020580100355841457,0.09943860820763904,0.44526901669759017,0.4375380865326066
GOLGA5,0.1033160016893363,0.08592579994004655,0.01739020174928975,0.09943082573960305,0.29499072356215156,0.29250457038391176
GFPT2,0.0029521594028493648,0.0006914497275202439,0.002260709675329121,0.09943041767539028,0.011131725417439705,0.003656307129798903
NCOA3,0.2304967020083889,0.20307624380431477,0.027420458204074127,0.09941810466425446,0.5250463821892413,0.5295551492992155
CHMP5,0.17812650009872436,0.15687209097605917,0.021254409122665185,0.09941497997489734,0.4730983302411899,0.4771480804387628
KLHL4,0.0028806315204040938,0.0,0.0028806315204040938,0.09929158943092047,0.0055658627087198514,0.0
ZNF800,0.40072109564107194,0.3704059217420371,0.03031517389903482,0.09923543462119236,0.7717996289424776,0.7659963436928862
NPTX1,0.0053660262717866855,0.0016543203325936435,0.003711705939193042,0.09913757727936617,0.016697588126159558,0.005484460694698355
SLC12A5,0.005717871865317563,0.001905673599641187,0.0038121982656763756,0.0991052255566513,0.01948051948051948,0.006703229737964657
DYNC1LI2,0.13558366745824244,0.11581388382508488,0.019769783633157553,0.09909084710747214,0.38589981447124405,0.3558805606337616
DIP2B,0.23048275916258978,0.2034227266461707,0.027060032516419086,0.09907644427448914,0.5250463821892413,0.5246800731261502
USP53,0.04185454095201041,0.030319558185843493,0.011534982766166917,0.09898737838401536,0.12801484230055676,0.10237659963436889
ALG13,0.1524716096588927,0.1317088572292822,0.02076275242961051,0.09895618853610519,0.4230055658627104,0.3991468616697168
PIK3CB,0.09903291773875249,0.08182245068270753,0.017210467056044954,0.09892987627216247,0.2894248608534316,0.2589884216940873
LTC4S,0.0021774289813700385,0.00021689602258955523,0.0019605329587804835,0.09890052609083708,0.007421150278293135,0.001218769043266301
SYCE1,0.002906311803582487,0.0004834278987785183,0.0024228839048039685,0.09889418251682178,0.00927643784786642,0.0018281535648994518
ZNF420,0.03451175990090238,0.024500778788837087,0.010010981112065297,0.09889114814944076,0.10946196660482392,0.0914076782449723
FBXL8,0.05452716602690762,0.04252275951523412,0.012004406511673497,0.0988322040764735,0.1753246753246749,0.1590493601462513
MARS2,0.024969306971309897,0.017037555873626823,0.007931751097683074,0.0987137930634816,0.0881261595547311,0.06581352833638025
CEPT1,0.09714653788682082,0.08045785395842708,0.016688683928393733,0.09847518311299275,0.2912801484230049,0.2589884216940873
LINC02904,0.0031983365029890597,0.0007956501443969904,0.0024026863585920695,0.0983007986063677,0.011131725417439705,0.0042656916514320535
CD80,0.010644219719613617,0.004857766541838043,0.005786453177775574,0.09826627180935024,0.03525046382189239,0.014015843997562467
FBXO2,0.0027228139448536165,0.0006400546113286439,0.0020827593335249724,0.09818455402511306,0.010204081632653062,0.0030469226081657527
SLC25A40,0.08711808953288909,0.07148195194542822,0.015636137587460866,0.09807652682208394,0.2625231910946185,0.24558196221815773
SNTA1,0.014505987467235595,0.00819747948164608,0.006308507985589516,0.09797671948611064,0.04545454545454548,0.035953686776355895
CASP3,0.2235020214045619,0.19973546667342548,0.023766554731136424,0.09795406043642556,0.5612244897959188,0.5344302254722809
CUTA,0.6742734695980919,0.6388721904066008,0.03540127919149105,0.097901945697857,0.8905380333951627,0.8909201706276864
RAB22A,0.25488774921902496,0.22951641421294583,0.025371335006079132,0.09775691136927038,0.5936920222634499,0.5996343692870303
RASSF1,0.183787783548705,0.16125448517682628,0.02253329837187873,0.0977291127999457,0.4536178107606701,0.46678854357099886
ENSG00000229915,0.0032010389717424684,0.0006866766514519175,0.002514362320290551,0.09772077796314445,0.010204081632653062,0.002437538086532602
CXCL16,0.007330179715875983,0.0027582731822408243,0.004571906533635158,0.09764325858858115,0.02040816326530612,0.011578305911029863
PPIL4,0.154749623659515,0.13351005137314162,0.02123957228637338,0.09750596502352198,0.4090909090909105,0.39122486288848557
ENSG00000260077,0.007131900568591514,0.0032958976401595433,0.003836002928431971,0.09750301552972364,0.026901669758812606,0.013406459475929316
ENO1-AS1,0.010199665837232799,0.005357094732034537,0.004842571105198262,0.0974640467695488,0.034322820037105746,0.021328458257160277
NIT2,0.14828366032482834,0.1286313116323495,0.019652348692478838,0.09735756950299687,0.40630797773655053,0.40280316879951583
P2RX4,0.08158603615685509,0.06657126789544322,0.015014768261411862,0.09731589347261782,0.2541743970315386,0.23034734917732913
PTPN22,0.3570976256320183,0.32706395119144943,0.03003367444056887,0.09695932881421084,0.6855287569573235,0.7111517367459007
PFDN4,0.3592018138030876,0.33201722208409445,0.027184591718993123,0.09691489586172504,0.7365491651205867,0.7288238878732627
ACVR2A,0.019783270603003434,0.01170386491958935,0.008079405683414084,0.09690115285223705,0.05565862708719856,0.0383912248628885
SNHG12,0.07656200955602604,0.062205057263306184,0.014356952292719861,0.09668514415770373,0.2393320964749524,0.22059719683119883
ENSG00000290709,0.028788491446970328,0.020389148006698662,0.008399343440271666,0.09663362692326623,0.10204081632653077,0.0761730652041437
WAKMAR2,0.05902816348401928,0.04496539560554158,0.014062767878477697,0.09661080225459681,0.16141001855287546,0.13650213284582496
TMEM8B,0.0043699174212985135,0.0015133757655365417,0.002856541655761972,0.09660037076031128,0.015769944341372917,0.006703229737964657
ENSG00000287925,0.0024168876466872415,0.000433913501379037,0.0019829741453082045,0.0965937576459241,0.010204081632653062,0.002437538086532602
WASH6P,0.04696539577314881,0.03533807614807313,0.011627319625075676,0.09657355376105183,0.14564007421150274,0.12492382693479522
GPR183,0.17209145172076593,0.14927791003601446,0.02281354168475147,0.09656141571440033,0.40352504638219056,0.42413162705667684
SLC30A4,0.009474819422164443,0.0046364398836837495,0.0048383795384806935,0.09655459902006848,0.03061224489795917,0.019500304692260825
ZNF768,0.003339806541157915,0.0008588536711973428,0.002480952869960572,0.09648723297664355,0.012059369202226347,0.0030469226081657527
RAC3,0.010364252606689264,0.005698221967676645,0.004666030639012619,0.09647259455534828,0.040816326530612256,0.02254722730042658
TGDS,0.07811488752801334,0.06298139333531562,0.015133494192697716,0.09635161768203437,0.23469387755101925,0.21023765996343538
ZNF136,0.03541990384583972,0.025420425434668492,0.009999478411171228,0.09633139894053178,0.11038961038961057,0.09445460085313802
PAQR6,0.010427694615982596,0.005298677508631665,0.005129017107350931,0.0963241008956572,0.0333951762523191,0.021937842778793428
ZBTB26,0.02371115036109797,0.015733892125107618,0.007977258235990353,0.0962553608786847,0.07699443413729137,0.057891529555149326
LAT2,0.008628604852874465,0.004184802200592249,0.004443802652282216,0.09624196835769085,0.03061224489795917,0.01645338208409507
NCK1,0.3160045724064854,0.28828521863821455,0.027719353768270838,0.09621013431786812,0.6771799628942441,0.6867763558805738
ENSG00000236206,0.004413669636652237,0.0011791859481438901,0.0032344836885083474,0.09620258076754333,0.012059369202226347,0.006093845216331506
CCDC93,0.19118603861328368,0.1678552873187035,0.023330751294580176,0.09616972497084042,0.48794063079777644,0.4643510054844662
VSIG1,0.01856036184826982,0.01139146573457548,0.00716889611369434,0.09609956308287926,0.05473098330241192,0.042656916514320554
CDADC1,0.0913238492094171,0.07574429758208238,0.015579551627334709,0.09603920306777639,0.2717996289424851,0.26203534430225317
SGMS1-AS1,0.009058971621902357,0.004367494933191606,0.004691476688710751,0.0959913154039711,0.028756957328385888,0.018890920170627674
NBPF26,0.032801597849589866,0.023787067392819994,0.009014530456769872,0.09596797967053175,0.11038961038961057,0.08957952468007287
HDAC11,0.00264208522388197,0.0005840593123753665,0.0020580259115066035,0.09595777695431036,0.010204081632653062,0.002437538086532602
POLR3E,0.13183934798016686,0.11300388526970899,0.01883546271045787,0.09591648739483145,0.3692022263450842,0.3601462522851938
MICOS13,0.3724939067981811,0.34478388200204585,0.02771002479613527,0.09591177250724245,0.7282003710575072,0.7379646556977603
RRS1,0.08778202599110012,0.07249335538875987,0.015288670602340251,0.09585622767321123,0.2653061224489785,0.24680073126142402
C20orf204,0.010649539738820839,0.005615587587889835,0.005033952150931004,0.0958550351392042,0.03246753246753246,0.02254722730042658
TIPRL,0.4110968677571647,0.3822029728446771,0.028893894912487617,0.09585494064550112,0.7653061224489713,0.7915904936014794
RTL8A,0.03229844233032553,0.02348966158316474,0.008808780747160787,0.0958211874955712,0.1131725417439705,0.08836075563680658
LAMP1,0.4049959754182564,0.3767640767820989,0.028231898636157493,0.09581063139222931,0.7653061224489713,0.7812309567337155
RBM26,0.34237766643780954,0.3119525828298255,0.030425083607984016,0.09580801227321045,0.6846011131725369,0.6934795856185387
ZNF22,0.12745564476769072,0.10950351179503334,0.01795213297265738,0.09575563768643186,0.3543599257884977,0.3522242535039626
KLHL24,0.1761296483435994,0.15329438354878547,0.02283526479481393,0.09569686501660311,0.43692022263451025,0.4271785496648427
NMB,0.039076969963066505,0.029109217260293876,0.009967752702772628,0.0956498049894402,0.1354359925788498,0.11395490554539862
KMT5B,0.13190013980212706,0.11254364776094754,0.01935649204117952,0.09556885146736725,0.35250463821892436,0.3406459475929323
PPIA,2.4651871762080773,2.4199386492748935,0.04524852693318371,0.09555687086503066,0.9935064935064756,0.9878123095673607
MID1IP1,0.05327562045105212,0.042074727788441124,0.011200892662610998,0.09548864777283787,0.17996289424860806,0.16270566727605015
ZSCAN12,0.028360333756274662,0.01966405028452729,0.008696283471747373,0.09505408416636098,0.09554730983302426,0.06703229737964654
LINC02132,0.0044350123290456235,0.0015055287808510792,0.0029294835481945445,0.09496891398048923,0.015769944341372917,0.005484460694698355
RLN1,0.005053191873517328,0.001993402553609532,0.0030597893199077963,0.09488261786240097,0.0176252319109462,0.00914076782449726
DYNC2H1,0.011764131238471634,0.0058510993704212946,0.005913031868050339,0.09477863595708726,0.03061224489795917,0.019500304692260825
CFAP418,0.007103784785577436,0.003077211167372627,0.004026573618204809,0.09474210978510489,0.025046382189239325,0.011578305911029863
ITPKA,0.004390696436471925,0.001653589059917886,0.0027371073765540387,0.09456713982355062,0.0176252319109462,0.006093845216331506
NTPCR,0.09907213384751326,0.08331362526982472,0.01575850857768854,0.09456030950695524,0.30148423005565816,0.282754418037781
OTUD1,0.04682250218189938,0.035953185622611884,0.010869316559287495,0.09451413736644766,0.14935064935064926,0.13589274832419182
ENSG00000273026,0.00165739265088894,0.0,0.00165739265088894,0.09451032610158347,0.0055658627087198514,0.0
ENSG00000267114,0.0008327222750047138,0.0,0.0008327222750047138,0.09447791003807356,0.00463821892393321,0.0
MAP4K3,0.07696966361677679,0.06159845115275949,0.015371212464017299,0.09445422513684239,0.21985157699443317,0.19317489335770735
TNFRSF10B,0.049241427118596005,0.0373796018966801,0.011861825221915909,0.09443719953446637,0.14935064935064926,0.13040828762949352
MAP2K7,0.10668110320609123,0.08976756392980809,0.01691353927628314,0.09435582369356746,0.3144712430426714,0.3046922608165752
MIR22HG,0.02405609372340188,0.015783063466827934,0.008273030256573947,0.09433885282973863,0.06400742115027835,0.05971968312004878
CHN2,0.08426380565710523,0.06595208761827727,0.01831171803882796,0.09431300612490644,0.19480519480519415,0.1675807434491153
MAP4K2,0.13187095404117824,0.11315466763694014,0.0187162864042381,0.09429372970158277,0.3654916512059376,0.35892748324192747
NREP,0.01106700428122878,0.006281266716098474,0.004785737565130306,0.09428713189841227,0.04452690166975883,0.025594149908592333
SLC49A4,0.04122178466735431,0.029666329291478003,0.011555455375876305,0.09413372184523663,0.11966604823747701,0.08897014015843972
CELSR2,0.0073373859373145126,0.0031873892087103126,0.0041499967286042,0.0941153467505612,0.024118738404452684,0.015234613040828768
TRBV12-5,0.017022693742139123,0.003853435884015676,0.013169257858123447,0.09409122534499742,0.011131725417439705,0.0030469226081657527
EIF2D,0.13187918788322925,0.1139963954824551,0.017882792400774145,0.09406010471788145,0.37755102040816413,0.3753808653260231
ATP5MJ,0.8364852362776141,0.8033145742583321,0.03317066201928198,0.09391642384243801,0.934137291280133,0.942717854966506
LTB4R,0.0437113632814484,0.03277725120567757,0.01093411207577083,0.09391434037908682,0.14656771799628937,0.11517367458866491
NAPSB,0.0013141512010927782,0.0,0.0013141512010927782,0.09391066095618487,0.00463821892393321,0.0
AFDN,0.03039702568920603,0.021025390887224788,0.009371634801981242,0.09389173158939734,0.0964749536178109,0.06764168190127968
CMIP,0.16445444409954182,0.1426184788625192,0.021835965237022636,0.09388111084417491,0.43042671614100364,0.3887873248019529
TMCC1,0.13245875454414086,0.11293947612578913,0.01951927841835173,0.09386880711762732,0.3497217068645644,0.3351614868982338
LAPTM5,0.9233311463304343,0.8816807554133295,0.041650390917104874,0.09384556130375148,0.934137291280133,0.9311395490554757
MB21D2,0.025575361242110302,0.016448159076777966,0.009127202165332336,0.09384344882443824,0.07142857142857151,0.05423522242535042
QDPR,0.1147037117776357,0.09852335025910586,0.01618036151852985,0.09380965068522153,0.3599257884972176,0.3302864107251684
FAM86B3P,0.005363875672063339,0.0021754734895826477,0.003188402182480691,0.09372026182602282,0.02040816326530612,0.007312614259597808
FASTKD1,0.0765905814020474,0.06248657475542673,0.014104006646620669,0.093708554535091,0.22541743970315295,0.2285191956124297
ENSG00000260289,0.0031428537156728683,0.0,0.0031428537156728683,0.09359528864748433,0.0055658627087198514,0.0
EIF3M,0.6698984773889145,0.6388599006952764,0.031038576693638076,0.09357493509227392,0.8923933209647359,0.9085923217550483
SERINC5,0.15887019386396126,0.13721806149672006,0.0216521323672412,0.09357231551867871,0.39053803339517734,0.3845216331505207
PTS,0.16408812994068706,0.1439970837390706,0.020091046201616447,0.09317203228331133,0.4313543599257903,0.4485070079220037
MTCH1,0.30081872209033694,0.27524566592167266,0.025573056168664288,0.09312190273799408,0.6549165120593656,0.6788543570993426
PDP1,0.07846966438451028,0.06439124532449438,0.014078419060015904,0.0931092807104946,0.23747680890537914,0.21511273613650053
ENSG00000290797,0.008114849149838697,0.004122609377323664,0.003992239772515034,0.09310231189378533,0.02968460111317253,0.015234613040828768
TEKT4P2,0.019131342503775416,0.012491829726842197,0.006639512776933219,0.09308244811991058,0.06771799628942493,0.049969530773918365
KCND2,0.0027111605475270964,0.0003583818646345888,0.0023527786828925075,0.092967964254924,0.007421150278293135,0.0018281535648994518
DLEC1,0.0064239143384303195,0.0026394561572066827,0.003784458181223637,0.09295246152900258,0.01855287569573284,0.010968921389396712
BRF1,0.0731304313218899,0.05892083703960959,0.01420959428228031,0.0928781955946601,0.22634508348793958,0.19865935405240565
PDZD4,0.003198529348084878,0.0007776671728602068,0.0024208621752246713,0.09283186919419693,0.011131725417439705,0.002437538086532602
CNST,0.2813546607203979,0.25527291519841155,0.026081745521986333,0.09283081380100784,0.6233766233766211,0.6282754418037894
COL27A1,0.0032770755489137616,0.0006956432435613562,0.0025814323053524055,0.09280023069274504,0.00927643784786642,0.0042656916514320535
ITGAX,0.008197822873134966,0.003999357095254556,0.00419846577788041,0.09266141433520872,0.03061224489795917,0.013406459475929316
NADSYN1,0.20823234466689505,0.18628458256199357,0.021947762104901486,0.092600998324164,0.5241187384044547,0.5252894576477833
HIP1,0.03851118800172319,0.02821169889090929,0.010299489110813902,0.0925836483505007,0.11781076066790372,0.09018890920170601
LRRC75B,0.003141689443108098,0.0005910301866672462,0.002550659256440852,0.09258256334829261,0.007421150278293135,0.002437538086532602
HELZ,0.5946818229849274,0.558471154748419,0.036210668236508425,0.0925293093163106,0.8645640074211378,0.8756855575868571
TMEM219,0.26073459713310204,0.23748986471388203,0.02324473241922001,0.09252789617905605,0.6205936920222613,0.6191346739792918
DHRS1,0.05040199571863272,0.039175655711517376,0.011226340007115344,0.09244234265356564,0.1567717996289423,0.14076782449725697
RBM38-AS1,0.020714492275505123,0.013576742706672487,0.007137749568832636,0.09242000674753323,0.06400742115027835,0.05118829981718467
SCAMP1,0.08305036068378595,0.06848391427138548,0.014566446412400472,0.09241166435692794,0.24675324675324545,0.2285191956124297
RASA4,0.028167570141926276,0.019716169356315417,0.008451400785610859,0.09235248046309837,0.09925788497217083,0.08043875685557571
ENSG00000288012,0.021387873111559864,0.0144637166857287,0.0069241564258311645,0.0923261218393988,0.07884972170686466,0.05179768433881782
SGSH,0.030547493547749677,0.0222502620460004,0.008297231501749276,0.09229624250359905,0.10296846011131741,0.08653260207190715
ENSG00000286742,0.0030237179751979675,0.0009117254511865784,0.002111992524011389,0.09229373650701447,0.012059369202226347,0.0042656916514320535
SNX9-AS1,0.002276366873351977,0.000491869932878765,0.001784496940473212,0.09228584630650413,0.00927643784786642,0.0018281535648994518
WARS1,0.15417639353617463,0.13494665225004066,0.019229741286133972,0.09220301162529829,0.41280148423005714,0.4271785496648427
GTF3C4,0.11294197938789083,0.09650466621275913,0.016437313175131696,0.09219742091209236,0.32374768089053796,0.3235831809872035
MESP1,0.00884074042784676,0.004658435514402026,0.0041823049134447335,0.09205848653043357,0.0333951762523191,0.018890920170627674
ENSG00000290058,0.0021969717682613107,0.0005795217426949814,0.0016174500255663293,0.09198880143641415,0.010204081632653062,0.0030469226081657527
C7orf50,0.13073272081094092,0.11335209585246885,0.017380624958472077,0.09188925080734338,0.37662337662337747,0.3668494820231587
CUEDC2,0.22914249368533998,0.20766930023196478,0.0214731934533752,0.09188664219115104,0.5714285714285714,0.5758683729433366
RELN,0.0009416428738330156,0.0,0.0009416428738330156,0.09184635943159915,0.00463821892393321,0.0
MKRN1,0.21250760430168317,0.19007794649762136,0.02242965780406181,0.09184497569838099,0.5083487940630824,0.5399146861669795
ZNF628,0.017956051995015026,0.01182010249979321,0.006135949495221817,0.09176888998732528,0.06307977736549171,0.04875076173065206
ENSG00000290940,0.0027717093430557897,0.00024442252158086964,0.0025272868214749203,0.09176869684712462,0.006493506493506493,0.001218769043266301
ENSG00000290856,0.061612557463719,0.049576895327680455,0.012035662136038544,0.09173014527783292,0.19573283858998078,0.1773308957952456
RBIS,0.5041685721971864,0.47499034425605025,0.029178227941136115,0.09171454106852026,0.8265306122448871,0.825716026812937
ENSG00000291032,0.006420152782039954,0.0030285670647420358,0.003391585717297918,0.0916801639476484,0.023191094619666043,0.012797074954296165
SERAC1,0.012175567057930482,0.006438558893529253,0.005737008164401229,0.09166093179948608,0.0333951762523191,0.02315661182205973
ENSG00000245156,0.002180006304760148,0.0004896615042721629,0.0016903448004879852,0.09164497593556811,0.00927643784786642,0.002437538086532602
ZSCAN32,0.03686314006813442,0.02791042454468182,0.008952715523452597,0.09162088560101889,0.12708719851577013,0.10542352224253461
ENSG00000286481,0.004949379522008428,0.000868717360421267,0.004080662161587161,0.09161693418364032,0.008348794063079777,0.0042656916514320535
VLDLR,0.0014597198521486214,0.000121571353687638,0.0013381484984609834,0.09161336818872504,0.0055658627087198514,0.0006093845216331506
MMD,0.05630128336295431,0.04492732889011351,0.0113739544728408,0.09160545996024144,0.18831168831168774,0.16819012797074845
ZNF551,0.021165735854245225,0.014358228013377826,0.006807507840867399,0.09158656744118604,0.07699443413729137,0.05301645338208412
TMEM14A,0.13677497327388657,0.11901349057550459,0.017761482698381986,0.09158497107322149,0.38404452690167074,0.3845216331505207
HMGN3,0.35119325329221507,0.32305676123174204,0.02813649206047303,0.0915645619087629,0.6651205936920183,0.6867763558805738
NBPF1,0.005608531540694233,0.0024702618447149612,0.003138269695979272,0.09151076551078567,0.02040816326530612,0.010359536867763561
KMT2C,0.4834380316162611,0.44859409269051664,0.034843938925744444,0.09149997258539559,0.794063079777356,0.7909811090798462
PSME4,0.34378398057919435,0.314093892496155,0.029690088083039357,0.09145547633148844,0.6641929499072317,0.6751980499695436
NDUFA5,0.25765164322590745,0.23573695135187575,0.021914691874031694,0.09141793589724619,0.6224489795918345,0.6301035953686889
PM20D2,0.06675863273773361,0.054028005855393364,0.012730626882340244,0.09141556998249253,0.20315398886827382,0.18464351005484334
MACIR,0.04832075377113631,0.03766264691087352,0.010658106860262785,0.09135096738363253,0.1660482374768086,0.13650213284582496
CREBBP,0.33008081376807424,0.3007750105290467,0.02930580323902754,0.09134363147351156,0.6549165120593656,0.6764168190128099
